reference	metric_key	metric_label	model	paper_id	value
gpt-oss-120b	kl_divergence	KL	qwen3:4b	QR	0.360419
gpt-oss-120b	kl_divergence	KL	qwen3:4b	RRR	0.103267
gpt-oss-120b	kl_divergence	KL	qwen3:4b	RSR-Core	0.828264
gpt-oss-120b	kl_divergence	KL	qwen3:4b	Random_access_Retrieval-5	0.769929
gpt-oss-120b	kl_divergence	KL	qwen3:4b	Rankit-Askit	1.818777
gpt-oss-120b	kl_divergence	KL	qwen3:4b	Reg-Min-Rep	2.739478
gpt-oss-120b	kl_divergence	KL	qwen3:4b	Trojan-LLM	0.263054
gpt-oss-120b	kl_divergence	KL	qwen3:4b	adv_res_paper	0.530240
gpt-oss-120b	kl_divergence	KL	qwen3:4b	auto-relate	0.200981
gpt-oss-120b	kl_divergence	KL	qwen3:4b	axolotl	1.086514
gpt-oss-120b	kl_divergence	KL	qwen3:4b	divergent-thinking	3.175653
gpt-oss-120b	kl_divergence	KL	qwen3:4b	eff-approx-query	0.578741
gpt-oss-120b	kl_divergence	KL	qwen3:4b	exp-ranking	1.938275
gpt-oss-120b	kl_divergence	KL	qwen3:4b	fairRQ	0.484647
gpt-oss-120b	kl_divergence	KL	qwen3:4b	local-stab-ranking	0.706044
gpt-oss-120b	kl_divergence	KL	qwen3:4b	mm-mlp	0.435673
gpt-oss-120b	kl_divergence	KL	qwen3:4b	multi-agent-collab	0.509230
gpt-oss-120b	kl_divergence	KL	qwen3:4b	query-refine	0.779639
gpt-oss-120b	kl_divergence	KL	qwen3:4b	ranked-ret	0.527515
gpt-oss-120b	kl_divergence	KL	qwen3:4b	reg-ratio	0.372549
gpt-oss-120b	kl_divergence	KL	qwen3:4b	requal	2.328992
gpt-oss-120b	kl_divergence	KL	qwen3:4b	shapley	0.627166
gpt-oss-120b	kl_divergence	KL	qwen3:4b	synthesize-score	0.943815
gpt-oss-120b	kl_divergence	KL	qwen3:4b	uncertainty-LLM	0.411813
gpt-oss-120b	kl_divergence	KL	qwen3:4b	unf-prms	5.798962
gpt-oss-120b	kl_divergence	KL	phi3:medium	AFD	0.880156
gpt-oss-120b	kl_divergence	KL	phi3:medium	AlgorithmicCollectiveAction	1.407278
gpt-oss-120b	kl_divergence	KL	phi3:medium	Corba-LLM	0.262474
gpt-oss-120b	kl_divergence	KL	phi3:medium	DyLAN	7.912157
gpt-oss-120b	kl_divergence	KL	phi3:medium	Dynamic-role-MA-LLM	1.808336
gpt-oss-120b	kl_divergence	KL	phi3:medium	Dynamic_Necklace_Splitting	0.223664
gpt-oss-120b	kl_divergence	KL	phi3:medium	Efficient-MM-Algo	1.081062
gpt-oss-120b	kl_divergence	KL	phi3:medium	FCM_SIGMOD_CRV	0.969525
gpt-oss-120b	kl_divergence	KL	phi3:medium	Fair-Prompt-LLM	1.530929
gpt-oss-120b	kl_divergence	KL	phi3:medium	FairSetCover	0.492255
gpt-oss-120b	kl_divergence	KL	phi3:medium	Fair_Epsilon_Net	2.014446
gpt-oss-120b	kl_divergence	KL	phi3:medium	Fairness-Expo-Rankings	3.037603
gpt-oss-120b	kl_divergence	KL	phi3:medium	Fast-Monte-Carlo	10.911337
gpt-oss-120b	kl_divergence	KL	phi3:medium	Gen-LLM	0.395905
gpt-oss-120b	kl_divergence	KL	phi3:medium	HENN_ICLR_26-1	1.118005
gpt-oss-120b	kl_divergence	KL	phi3:medium	INFINI-GRAM-MINI	6.629036
gpt-oss-120b	kl_divergence	KL	phi3:medium	Interactive-Learning	0.326130
gpt-oss-120b	kl_divergence	KL	phi3:medium	LLM-Blender	3.236847
gpt-oss-120b	kl_divergence	KL	phi3:medium	LSH-Curves	0.807490
gpt-oss-120b	kl_divergence	KL	phi3:medium	MA-LLM-Debias	0.321908
gpt-oss-120b	kl_divergence	KL	phi3:medium	MA-LLM-Judge	4.787449
gpt-oss-120b	kl_divergence	KL	phi3:medium	MA-LLM-attack	2.027061
gpt-oss-120b	kl_divergence	KL	phi3:medium	Minoria	0.561457
gpt-oss-120b	kl_divergence	KL	phi3:medium	MoA	1.672099
gpt-oss-120b	kl_divergence	KL	phi3:medium	Native-Sparse-Attention	9.062364
gpt-oss-120b	kl_divergence	KL	phi3:medium	QR	0.534643
gpt-oss-120b	kl_divergence	KL	phi3:medium	RRR	0.448189
gpt-oss-120b	kl_divergence	KL	phi3:medium	RSR-Core	0.796179
gpt-oss-120b	kl_divergence	KL	phi3:medium	Random_access_Retrieval-5	0.627318
gpt-oss-120b	kl_divergence	KL	phi3:medium	Rankit-Askit	0.327134
gpt-oss-120b	kl_divergence	KL	phi3:medium	Reg-Min-Rep	0.582512
gpt-oss-120b	kl_divergence	KL	phi3:medium	Trojan-LLM	0.489938
gpt-oss-120b	kl_divergence	KL	phi3:medium	adv_res_paper	1.357068
gpt-oss-120b	kl_divergence	KL	phi3:medium	auto-relate	0.422676
gpt-oss-120b	kl_divergence	KL	phi3:medium	axolotl	0.569921
gpt-oss-120b	kl_divergence	KL	phi3:medium	divergent-thinking	3.991329
gpt-oss-120b	kl_divergence	KL	phi3:medium	eff-approx-query	0.656383
gpt-oss-120b	kl_divergence	KL	phi3:medium	exp-ranking	0.635231
gpt-oss-120b	kl_divergence	KL	phi3:medium	fairRQ	0.677609
gpt-oss-120b	kl_divergence	KL	phi3:medium	local-stab-ranking	0.450830
gpt-oss-120b	kl_divergence	KL	phi3:medium	mm-mlp	0.543319
gpt-oss-120b	kl_divergence	KL	phi3:medium	multi-agent-collab	0.642461
gpt-oss-120b	kl_divergence	KL	phi3:medium	query-refine	0.581909
gpt-oss-120b	kl_divergence	KL	phi3:medium	ranked-ret	0.968838
gpt-oss-120b	kl_divergence	KL	phi3:medium	reg-ratio	0.635746
gpt-oss-120b	kl_divergence	KL	phi3:medium	requal	0.857531
gpt-oss-120b	kl_divergence	KL	phi3:medium	shapley	0.503463
gpt-oss-120b	kl_divergence	KL	phi3:medium	synthesize-score	0.996154
gpt-oss-120b	kl_divergence	KL	phi3:medium	uncertainty-LLM	0.515238
gpt-oss-120b	kl_divergence	KL	phi3:medium	unf-prms	6.121223
gpt-oss-120b	kl_divergence	KL	Citation freq.	AFD	17.225808
gpt-oss-120b	kl_divergence	KL	Citation freq.	AlgorithmicCollectiveAction	6.298769
gpt-oss-120b	kl_divergence	KL	Citation freq.	Corba-LLM	8.648567
gpt-oss-120b	kl_divergence	KL	Citation freq.	DyLAN	9.902941
gpt-oss-120b	kl_divergence	KL	Citation freq.	Dynamic-role-MA-LLM	5.773364
gpt-oss-120b	kl_divergence	KL	Citation freq.	Dynamic_Necklace_Splitting	5.596503
gpt-oss-120b	kl_divergence	KL	Citation freq.	Efficient-MM-Algo	16.776182
gpt-oss-120b	kl_divergence	KL	Citation freq.	FCM_SIGMOD_CRV	13.239365
gpt-oss-120b	kl_divergence	KL	Citation freq.	Fair-Prompt-LLM	1.937896
gpt-oss-120b	kl_divergence	KL	Citation freq.	FairSetCover	14.717327
gpt-oss-120b	kl_divergence	KL	Citation freq.	Fair_Epsilon_Net	7.507233
gpt-oss-120b	kl_divergence	KL	Citation freq.	Fairness-Expo-Rankings	6.557247
gpt-oss-120b	kl_divergence	KL	Citation freq.	Fast-Monte-Carlo	1.969434
gpt-oss-120b	kl_divergence	KL	Citation freq.	Gen-LLM	3.906565
gpt-oss-120b	kl_divergence	KL	Citation freq.	HENN_ICLR_26-1	5.549453
gpt-oss-120b	kl_divergence	KL	Citation freq.	INFINI-GRAM-MINI	9.515967
gpt-oss-120b	kl_divergence	KL	Citation freq.	Interactive-Learning	0.304903
gpt-oss-120b	kl_divergence	KL	Citation freq.	LLM-Blender	2.031485
gpt-oss-120b	kl_divergence	KL	Citation freq.	LSH-Curves	2.298205
gpt-oss-120b	kl_divergence	KL	Citation freq.	MA-LLM-Debias	11.889214
gpt-oss-120b	kl_divergence	KL	Citation freq.	MA-LLM-Judge	8.097103
gpt-oss-120b	kl_divergence	KL	Citation freq.	MA-LLM-attack	0.735676
gpt-oss-120b	kl_divergence	KL	Citation freq.	Minoria	7.670534
gpt-oss-120b	kl_divergence	KL	Citation freq.	MoA	3.078822
gpt-oss-120b	kl_divergence	KL	Citation freq.	Native-Sparse-Attention	11.100044
gpt-oss-120b	kl_divergence	KL	Citation freq.	QR	6.018875
gpt-oss-120b	kl_divergence	KL	Citation freq.	RRR	10.281213
gpt-oss-120b	kl_divergence	KL	Citation freq.	RSR-Core	4.976143
gpt-oss-120b	kl_divergence	KL	Citation freq.	Random_access_Retrieval-5	6.495991
gpt-oss-120b	kl_divergence	KL	Citation freq.	Rankit-Askit	10.637067
gpt-oss-120b	kl_divergence	KL	Citation freq.	Reg-Min-Rep	6.709895
gpt-oss-120b	kl_divergence	KL	Citation freq.	Trojan-LLM	7.772449
gpt-oss-120b	kl_divergence	KL	Citation freq.	adv_res_paper	9.641834
gpt-oss-120b	kl_divergence	KL	Citation freq.	auto-relate	16.323682
gpt-oss-120b	kl_divergence	KL	Citation freq.	axolotl	2.982812
gpt-oss-120b	kl_divergence	KL	Citation freq.	divergent-thinking	6.096000
gpt-oss-120b	kl_divergence	KL	Citation freq.	eff-approx-query	16.861680
gpt-oss-120b	kl_divergence	KL	Citation freq.	exp-ranking	19.698160
gpt-oss-120b	kl_divergence	KL	Citation freq.	fairRQ	0.312237
gpt-oss-120b	kl_divergence	KL	Citation freq.	local-stab-ranking	12.305361
gpt-oss-120b	kl_divergence	KL	Citation freq.	mm-mlp	6.072368
gpt-oss-120b	kl_divergence	KL	Citation freq.	multi-agent-collab	14.099248
gpt-oss-120b	kl_divergence	KL	Citation freq.	query-refine	8.046852
gpt-oss-120b	kl_divergence	KL	Citation freq.	ranked-ret	10.452128
gpt-oss-120b	kl_divergence	KL	Citation freq.	reg-ratio	0.511908
gpt-oss-120b	kl_divergence	KL	Citation freq.	requal	4.076058
gpt-oss-120b	kl_divergence	KL	Citation freq.	shapley	11.777199
gpt-oss-120b	kl_divergence	KL	Citation freq.	synthesize-score	1.545750
gpt-oss-120b	kl_divergence	KL	Citation freq.	uncertainty-LLM	9.336836
gpt-oss-120b	kl_divergence	KL	Citation freq.	unf-prms	5.356405
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	AFD	17.593106
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	AlgorithmicCollectiveAction	6.319193
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Corba-LLM	9.194760
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	DyLAN	10.096390
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Dynamic-role-MA-LLM	5.713086
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Dynamic_Necklace_Splitting	5.863432
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Efficient-MM-Algo	17.024328
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	FCM_SIGMOD_CRV	13.843621
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Fair-Prompt-LLM	1.830092
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	FairSetCover	15.576389
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Fair_Epsilon_Net	7.593066
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Fairness-Expo-Rankings	6.639564
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Fast-Monte-Carlo	1.363319
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Gen-LLM	3.942577
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	HENN_ICLR_26-1	5.726925
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	INFINI-GRAM-MINI	10.172731
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Interactive-Learning	0.498868
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	LLM-Blender	2.010610
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	LSH-Curves	2.724547
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	MA-LLM-Debias	12.040459
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	MA-LLM-Judge	8.223941
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	MA-LLM-attack	0.496545
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Minoria	8.335899
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	MoA	2.964200
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Native-Sparse-Attention	11.407305
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	QR	6.128201
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	RRR	10.768617
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	RSR-Core	4.919280
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Random_access_Retrieval-5	7.022497
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Rankit-Askit	10.678289
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Reg-Min-Rep	6.896988
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	Trojan-LLM	7.641918
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	adv_res_paper	5.560709
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	auto-relate	18.942952
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	axolotl	2.976561
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	divergent-thinking	6.247539
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	eff-approx-query	19.781809
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	exp-ranking	19.577690
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	fairRQ	0.764407
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	local-stab-ranking	12.482056
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	mm-mlp	6.153841
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	multi-agent-collab	13.635595
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	query-refine	8.735241
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	ranked-ret	10.923737
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	reg-ratio	0.545627
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	requal	4.528203
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	shapley	12.441198
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	synthesize-score	2.235424
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	uncertainty-LLM	9.450564
gpt-oss-120b	kl_divergence	KL	Length-wtd. freq.	unf-prms	6.234411
