reference	metric_key	metric_label	model	paper_id	value
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	divergent-thinking	0.170353
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	eff-approx-query	0.112390
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	exp-ranking	0.107317
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	fairRQ	0.155659
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	local-stab-ranking	0.128932
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	mm-mlp	0.093112
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	multi-agent-collab	0.091960
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	query-refine	0.170641
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	ranked-ret	0.161238
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	reg-ratio	0.082235
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	requal	0.041929
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	shapley	0.101480
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	synthesize-score	0.109070
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	uncertainty-LLM	0.143313
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:1.7b	unf-prms	0.116379
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	AFD	0.158937
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	AlgorithmicCollectiveAction	0.345670
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Corba-LLM	0.107505
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	DyLAN	0.128211
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Dynamic-role-MA-LLM	0.165613
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Dynamic_Necklace_Splitting	0.136962
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Efficient-MM-Algo	0.290097
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	FCM_SIGMOD_CRV	0.204594
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Fair-Prompt-LLM	0.184725
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	FairSetCover	0.112077
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Fair_Epsilon_Net	0.343906
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Fairness-Expo-Rankings	0.297773
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Fast-Monte-Carlo	0.275015
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Gen-LLM	0.088232
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	HENN_ICLR_26-1	0.106487
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	INFINI-GRAM-MINI	0.032253
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Interactive-Learning	0.045681
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	LLM-Blender	0.143658
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	LSH-Curves	0.162278
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Debias	0.100768
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Judge	0.201345
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-attack	0.068845
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Minoria	0.108550
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	MoA	0.096472
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Native-Sparse-Attention	0.236333
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	QR	0.119639
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	RRR	0.095152
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	RSR-Core	0.098389
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Random_access_Retrieval-5	0.090709
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Rankit-Askit	0.207914
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Reg-Min-Rep	0.250799
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	Trojan-LLM	0.138528
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	adv_res_paper	0.128826
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	auto-relate	0.082782
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	axolotl	0.191010
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	divergent-thinking	0.157627
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	eff-approx-query	0.106175
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	exp-ranking	0.197592
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	fairRQ	0.047964
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	local-stab-ranking	0.164513
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	mm-mlp	0.130961
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	multi-agent-collab	0.118538
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	query-refine	0.165524
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	ranked-ret	0.109570
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	reg-ratio	0.048463
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	requal	0.155563
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	shapley	0.147395
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	synthesize-score	0.120304
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	uncertainty-LLM	0.118720
Sonnet-4.6	jensen_shannon_divergence	JSD	qwen3:4b	unf-prms	0.085929
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	AFD	0.118968
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	AlgorithmicCollectiveAction	0.252867
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Corba-LLM	0.046145
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	DyLAN	0.115957
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Dynamic-role-MA-LLM	0.198147
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Dynamic_Necklace_Splitting	0.089999
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Efficient-MM-Algo	0.399824
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	FCM_SIGMOD_CRV	0.245878
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Fair-Prompt-LLM	0.131713
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	FairSetCover	0.173512
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Fair_Epsilon_Net	0.243861
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Fairness-Expo-Rankings	0.474140
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Fast-Monte-Carlo	0.354870
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Gen-LLM	0.076111
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	HENN_ICLR_26-1	0.111000
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	INFINI-GRAM-MINI	0.102627
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Interactive-Learning	0.123778
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	LLM-Blender	0.204148
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	LSH-Curves	0.211140
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Debias	0.060139
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Judge	0.223503
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-attack	0.099188
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Minoria	0.098646
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	MoA	0.079522
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Native-Sparse-Attention	0.326225
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	QR	0.171444
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	RRR	0.236984
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	RSR-Core	0.081997
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Random_access_Retrieval-5	0.179397
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Rankit-Askit	0.116271
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Reg-Min-Rep	0.183449
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	Trojan-LLM	0.103609
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	adv_res_paper	0.320572
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	auto-relate	0.110850
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	axolotl	0.168311
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	divergent-thinking	0.150168
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	eff-approx-query	0.126085
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	exp-ranking	0.137363
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	fairRQ	0.158072
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	local-stab-ranking	0.113153
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	mm-mlp	0.114077
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	multi-agent-collab	0.104548
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	query-refine	0.074188
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	ranked-ret	0.182227
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	reg-ratio	0.099378
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	requal	0.124806
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	shapley	0.092815
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	synthesize-score	0.110819
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	uncertainty-LLM	0.193708
Sonnet-4.6	jensen_shannon_divergence	JSD	phi3:medium	unf-prms	0.109735
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	AFD	0.446895
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	AlgorithmicCollectiveAction	0.179647
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Corba-LLM	0.228893
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	DyLAN	0.126456
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Dynamic-role-MA-LLM	0.284302
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Dynamic_Necklace_Splitting	0.290640
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Efficient-MM-Algo	0.494423
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	FCM_SIGMOD_CRV	0.366840
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Fair-Prompt-LLM	0.092165
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	FairSetCover	0.463164
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Fair_Epsilon_Net	0.238971
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Fairness-Expo-Rankings	0.404867
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Fast-Monte-Carlo	0.367359
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Gen-LLM	0.144248
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	HENN_ICLR_26-1	0.198557
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	INFINI-GRAM-MINI	0.095635
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Interactive-Learning	0.111505
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	LLM-Blender	0.086253
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	LSH-Curves	0.200341
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Debias	0.280588
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Judge	0.195199
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-attack	0.069707
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Minoria	0.238234
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	MoA	0.103484
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Native-Sparse-Attention	0.218970
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	QR	0.168939
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	RRR	0.244216
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	RSR-Core	0.175940
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Random_access_Retrieval-5	0.291013
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Rankit-Askit	0.400150
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Reg-Min-Rep	0.224184
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	Trojan-LLM	0.251716
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	adv_res_paper	0.217768
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	auto-relate	0.322847
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	axolotl	0.196647
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	divergent-thinking	0.185498
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	eff-approx-query	0.363410
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	exp-ranking	0.523985
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	fairRQ	0.079860
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	local-stab-ranking	0.305022
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	mm-mlp	0.144137
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	multi-agent-collab	0.485685
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	query-refine	0.251576
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	ranked-ret	0.276595
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	reg-ratio	0.059105
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	requal	0.144974
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	shapley	0.207635
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	synthesize-score	0.105069
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	uncertainty-LLM	0.265943
Sonnet-4.6	jensen_shannon_divergence	JSD	Citation freq.	unf-prms	0.044164
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	AFD	0.467830
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	AlgorithmicCollectiveAction	0.234818
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Corba-LLM	0.248902
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	DyLAN	0.119471
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic-role-MA-LLM	0.245606
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic_Necklace_Splitting	0.291505
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Efficient-MM-Algo	0.535664
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	FCM_SIGMOD_CRV	0.456578
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair-Prompt-LLM	0.034528
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	FairSetCover	0.447973
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair_Epsilon_Net	0.218216
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fairness-Expo-Rankings	0.389727
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fast-Monte-Carlo	0.285186
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Gen-LLM	0.150827
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	HENN_ICLR_26-1	0.191033
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	INFINI-GRAM-MINI	0.175850
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Interactive-Learning	0.074946
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	LLM-Blender	0.048334
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	LSH-Curves	0.180227
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Debias	0.263867
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Judge	0.118850
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-attack	0.052572
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Minoria	0.336025
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	MoA	0.079031
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Native-Sparse-Attention	0.148454
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	QR	0.165824
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	RRR	0.236602
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	RSR-Core	0.134218
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Random_access_Retrieval-5	0.350563
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Rankit-Askit	0.359091
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Reg-Min-Rep	0.215895
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	Trojan-LLM	0.230209
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	adv_res_paper	0.215551
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	auto-relate	0.594284
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	axolotl	0.127337
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	divergent-thinking	0.183448
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	eff-approx-query	0.298148
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	exp-ranking	0.545360
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	fairRQ	0.200029
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	local-stab-ranking	0.348895
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	mm-mlp	0.153851
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	multi-agent-collab	0.421981
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	query-refine	0.239432
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	ranked-ret	0.287092
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	reg-ratio	0.060989
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	requal	0.124454
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	shapley	0.174788
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	synthesize-score	0.122150
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	uncertainty-LLM	0.270828
Sonnet-4.6	jensen_shannon_divergence	JSD	Length-wtd. freq.	unf-prms	0.108204
