reference	metric_key	metric_label	model	paper_id	value
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	divergent-thinking	0.195909
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	eff-approx-query	0.190516
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	exp-ranking	0.218198
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	fairRQ	0.149546
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	local-stab-ranking	0.082294
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	mm-mlp	0.110803
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	multi-agent-collab	0.100715
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	query-refine	0.065582
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	ranked-ret	0.245857
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	reg-ratio	0.097105
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	requal	0.095488
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	shapley	0.108078
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	synthesize-score	0.210035
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	uncertainty-LLM	0.108207
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:1.7b	unf-prms	0.378225
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	AFD	0.173934
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	AlgorithmicCollectiveAction	0.425667
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Corba-LLM	0.132219
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	DyLAN	0.240133
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Dynamic-role-MA-LLM	0.086858
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Dynamic_Necklace_Splitting	0.112574
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Efficient-MM-Algo	0.087886
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	FCM_SIGMOD_CRV	0.210654
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Fair-Prompt-LLM	0.183723
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	FairSetCover	0.091160
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Fair_Epsilon_Net	0.285418
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Fairness-Expo-Rankings	0.290993
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Fast-Monte-Carlo	0.258439
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Gen-LLM	0.103353
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	HENN_ICLR_26-1	0.271876
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	INFINI-GRAM-MINI	0.122144
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Interactive-Learning	0.146991
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	LLM-Blender	0.121376
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	LSH-Curves	0.108539
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Debias	0.084563
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-Judge	0.298425
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	MA-LLM-attack	0.113799
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Minoria	0.186827
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	MoA	0.152348
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Native-Sparse-Attention	0.234363
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	QR	0.076570
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	RRR	0.032385
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	RSR-Core	0.049794
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Random_access_Retrieval-5	0.112123
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Rankit-Askit	0.177089
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Reg-Min-Rep	0.218091
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	Trojan-LLM	0.063133
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	adv_res_paper	0.067656
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	auto-relate	0.051407
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	axolotl	0.143425
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	divergent-thinking	0.154722
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	eff-approx-query	0.155892
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	exp-ranking	0.248805
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	fairRQ	0.088909
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	local-stab-ranking	0.115797
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	mm-mlp	0.106771
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	multi-agent-collab	0.103435
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	query-refine	0.072488
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	ranked-ret	0.150687
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	reg-ratio	0.091197
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	requal	0.164634
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	shapley	0.150200
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	synthesize-score	0.224370
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	uncertainty-LLM	0.097260
gpt-oss-120b	jensen_shannon_divergence	JSD	qwen3:4b	unf-prms	0.383965
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	AFD	0.167467
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	AlgorithmicCollectiveAction	0.344670
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Corba-LLM	0.060886
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	DyLAN	0.199197
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Dynamic-role-MA-LLM	0.131900
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Dynamic_Necklace_Splitting	0.051240
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Efficient-MM-Algo	0.215743
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	FCM_SIGMOD_CRV	0.226081
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Fair-Prompt-LLM	0.116240
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	FairSetCover	0.129624
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Fair_Epsilon_Net	0.224696
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Fairness-Expo-Rankings	0.442111
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Fast-Monte-Carlo	0.351018
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Gen-LLM	0.084469
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	HENN_ICLR_26-1	0.256377
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	INFINI-GRAM-MINI	0.172753
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Interactive-Learning	0.084643
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	LLM-Blender	0.182653
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	LSH-Curves	0.066213
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Debias	0.073861
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-Judge	0.260323
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	MA-LLM-attack	0.103633
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Minoria	0.123588
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	MoA	0.116512
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Native-Sparse-Attention	0.262775
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	QR	0.086693
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	RRR	0.100057
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	RSR-Core	0.043933
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Random_access_Retrieval-5	0.145476
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Rankit-Askit	0.094230
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Reg-Min-Rep	0.120203
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	Trojan-LLM	0.107260
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	adv_res_paper	0.296630
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	auto-relate	0.099726
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	axolotl	0.112392
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	divergent-thinking	0.163306
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	eff-approx-query	0.177898
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	exp-ranking	0.149684
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	fairRQ	0.138817
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	local-stab-ranking	0.104847
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	mm-mlp	0.136539
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	multi-agent-collab	0.118944
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	query-refine	0.128428
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	ranked-ret	0.228114
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	reg-ratio	0.133012
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	requal	0.170841
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	shapley	0.096432
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	synthesize-score	0.242916
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	uncertainty-LLM	0.131964
gpt-oss-120b	jensen_shannon_divergence	JSD	phi3:medium	unf-prms	0.413020
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	AFD	0.492781
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	AlgorithmicCollectiveAction	0.315413
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Corba-LLM	0.209070
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	DyLAN	0.258720
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Dynamic-role-MA-LLM	0.172450
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Dynamic_Necklace_Splitting	0.127149
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Efficient-MM-Algo	0.474404
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	FCM_SIGMOD_CRV	0.428339
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Fair-Prompt-LLM	0.080980
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	FairSetCover	0.423399
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Fair_Epsilon_Net	0.259432
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Fairness-Expo-Rankings	0.359068
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Fast-Monte-Carlo	0.142492
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Gen-LLM	0.130495
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	HENN_ICLR_26-1	0.318754
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	INFINI-GRAM-MINI	0.197229
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Interactive-Learning	0.073108
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	LLM-Blender	0.080038
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	LSH-Curves	0.068641
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Debias	0.298192
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-Judge	0.215728
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	MA-LLM-attack	0.096228
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Minoria	0.229238
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	MoA	0.120365
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Native-Sparse-Attention	0.267946
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	QR	0.146033
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	RRR	0.320849
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	RSR-Core	0.175634
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Random_access_Retrieval-5	0.191234
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Rankit-Askit	0.381228
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Reg-Min-Rep	0.203918
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	Trojan-LLM	0.208564
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	adv_res_paper	0.245886
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	auto-relate	0.538746
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	axolotl	0.149677
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	divergent-thinking	0.135347
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	eff-approx-query	0.528164
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	exp-ranking	0.603773
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	fairRQ	0.072518
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	local-stab-ranking	0.337874
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	mm-mlp	0.153206
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	multi-agent-collab	0.482671
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	query-refine	0.172272
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	ranked-ret	0.241812
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	reg-ratio	0.088052
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	requal	0.110483
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	shapley	0.286248
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	synthesize-score	0.173932
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	uncertainty-LLM	0.224467
gpt-oss-120b	jensen_shannon_divergence	JSD	Citation freq.	unf-prms	0.300106
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	AFD	0.483821
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	AlgorithmicCollectiveAction	0.219481
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Corba-LLM	0.222440
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	DyLAN	0.307755
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic-role-MA-LLM	0.142850
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Dynamic_Necklace_Splitting	0.127870
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Efficient-MM-Algo	0.431200
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	FCM_SIGMOD_CRV	0.500333
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair-Prompt-LLM	0.041432
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	FairSetCover	0.408898
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fair_Epsilon_Net	0.252882
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fairness-Expo-Rankings	0.335154
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Fast-Monte-Carlo	0.113808
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Gen-LLM	0.131385
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	HENN_ICLR_26-1	0.339425
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	INFINI-GRAM-MINI	0.247534
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Interactive-Learning	0.115718
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	LLM-Blender	0.074762
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	LSH-Curves	0.170446
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Debias	0.283142
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-Judge	0.214060
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	MA-LLM-attack	0.040432
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Minoria	0.339916
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	MoA	0.089946
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Native-Sparse-Attention	0.262662
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	QR	0.169916
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	RRR	0.384901
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	RSR-Core	0.147685
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Random_access_Retrieval-5	0.271369
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Rankit-Askit	0.328682
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Reg-Min-Rep	0.193465
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	Trojan-LLM	0.178065
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	adv_res_paper	0.251286
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	auto-relate	0.538437
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	axolotl	0.132603
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	divergent-thinking	0.147584
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	eff-approx-query	0.560654
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	exp-ranking	0.627234
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	fairRQ	0.177519
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	local-stab-ranking	0.416955
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	mm-mlp	0.164034
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	multi-agent-collab	0.366583
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	query-refine	0.211481
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	ranked-ret	0.338807
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	reg-ratio	0.105738
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	requal	0.151644
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	shapley	0.323287
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	synthesize-score	0.318687
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	uncertainty-LLM	0.218827
gpt-oss-120b	jensen_shannon_divergence	JSD	Length-wtd. freq.	unf-prms	0.415316
